"event","twitter_id","created_at","text","description"
"UEFA Champions League Final","736646848073637890","2016-05-28 19:54:00","Wow penalty to Atletico! Pepe fouls Torres, ridiculous foul! Clear penalty. #UCLfinal","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
"UEFA Champions League Final","736669195694280704","2016-05-28 21:23:00","FT (a.e.t): Real Madrid 1, Atletico Madrid 1. The 2nd all-Madrid #UCLfinal in 3 years will be decided by PKs. Watch it unfold on @FOXTV!","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
"UEFA Champions League Final","736658813445496832","2016-05-28 20:42:00","FT: Real Madrid 1, Atletico Madrid 1. The rivals go into extra time of a #UCLfinal for the 2nd time in 3 years! https://t.co/ldUUkulCj1","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
"UEFA Champions League Final","736653729462648832","2016-05-28 20:21:00","Ronaldo n Pepe going down like....Lol #Banter #uclfinal https://t.co/AhFm2gEWMH","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
"UEFA Champions League Final","736669464939364353","2016-05-28 21:24:00","And the #UCLfinal goes to penalties after no goals in extra time. Real Madrid 1-1 Atletico Madrid after 120 minutes. #KickOff","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
"UEFA Champions League Final","736632257545416705","2016-05-28 18:56:00","SAVE! What a save by Oblak! A point-blank block denies Casemiro from a whipping Bale set-piece. Wow. #UCLfinal","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
"UEFA Champions League Final","736658774849650688","2016-05-28 20:41:00","END of Regulation!   Real Madrid 1-1 Atletico de Madrid!  We are headed to Extra Time in Milan!  #UCLFinal https://t.co/O7Rqecocq4","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
"UEFA Champions League Final","736654836347904005","2016-05-28 20:26:00","E remain small Real Madrid for score. #uclfinal","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
"UEFA Champions League Final","736668832723554304","2016-05-28 21:21:00","Even Clattenberg was shaking his head at Pepe #uclfinal","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
"UEFA Champions League Final","736647183152320512","2016-05-28 19:55:00","PENALTY MISSED  REAL MADRID 1 ATLETICO MADRID 0  2016 UEFA CHAMPIONS LEAGUE FINAL #UCLFINAL","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
"UEFA Champions League Final","736634305300942848","2016-05-28 19:04:00","GOAL! Sergio Ramos gives Real Madrid the 1-0 lead! #UCLfinal","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
"UEFA Champions League Final","736632067635564544","2016-05-28 18:55:00","Revenge or Repeat. Kick off sekarang! Real madrid vs Atlentico Madrid  #uclfinal https://t.co/9CZB3yE6cV","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
"UEFA Champions League Final","736642295903059969","2016-05-28 19:36:00","Half time! Real Madrid 1-0 Atletico Madrid. HALAMADRID #uclfinal https://t.co/lVrsiwwNkf","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
"UEFA Champions League Final","736630447237672960","2016-05-28 18:49:00","It's here, the time we all have been waiting for. Real Madrid vs Atletico Madrid. #uclfinal","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
"UEFA Champions League Final","736629426541211648","2016-05-28 18:45:00","WATCH: Real Madrid vs Atletico Madrid   #UCLFinal Live Stream For Mobile Here: https://t.co/5beg6zwNZ7 https://t.co/7zVrEuD4fb","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
"UEFA Champions League Final","736628620114923520","2016-05-28 18:42:00","Someone ought to tell Alicia Keys she's in Milan not New York #uclfinal #ThisIsNotTheSuperbowl","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
"UEFA Champions League Final","736652991974019072","2016-05-28 20:18:00","SAVE! @Benzema races clear on the right, gets into the box, but Oblak makes a strong near-post parry to deny him. #UCLfinal","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
"UEFA Champions League Final","736627539913904129","2016-05-28 18:37:00","Looking forward to Alicia Keys performing ‘Will Grigg Is On Fireeeeee’…#uclfinal","The 2016 UEFA Champions League Final was the final match of the 2015–16 UEFA Champions League, the 61st season of Europe's premier club football tournament organised by UEFA, and the 24th season since it was renamed from the European Champion Clubs' Cup to the UEFA Champions League. It was played at the San Siro stadium in Milan, Italy, on 28 May 2016,[5] between Spanish teams Real Madrid and Atlético Madrid, in a repeat of the 2014 final."
