event	event_id	twitter_id	created_at	text	news
UEFA Champions League Final	56539	7.36635E+17	5/28/2016 19:07	It's in! Sergio Ramos bundles Real Madrid in front from a metre out! He was their saviour last time and he's done it again in #UCLfinal!	1.00
UEFA Champions League Final	103214	7.36656E+17	5/28/2016 20:31	Barca fans have come out of hiding.   Those cunts. #UCLFinal	0.00
UEFA Champions League Final	31523	7.36628E+17	5/28/2016 18:40	Retweeted Formula 1 (@F1):  This @alo_oficial goal = worthy of a #UCLfinal https://t.co/RXC3bIBEwn https://t.co/BIXquLPvUg	0.00
Lenovo Tech World	11013	7.411E+17	6/10/2016 2:49	I thank the team @projecttango for their great support for the amazing #Phab2Pro launch at #LenovoTechworld	0.50
Lenovo Tech World	8772	7.40992E+17	6/9/2016 19:38	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/Ixy5haq4a8	0.00
Lenovo Tech World	6560	7.40959E+17	6/9/2016 17:31	#lenovotechworld @getgeekedevents Smart shoes!	0.00
Lenovo Tech World	6960	7.40963E+17	6/9/2016 17:45	Lenovo will sell the Phab 2 Pro for $499 unlocked in September. Best Buy will sell it in the US (no carrier support) #LenovoTechWorld	1.00
Lenovo Tech World	11986	7.41178E+17	6/10/2016 7:58	Peanut butter and banana sandwich was #BBKing's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/zynAPUJ2cg	0.00
Lenovo Tech World	4865	7.40922E+17	6/9/2016 15:04	@lenovo, the live event is happening at the #PalaceofFineArts on June 9! #LenovoTechWorld https://t.co/2doiifxGf6	1.00
Lenovo Tech World	9987	7.41046E+17	6/9/2016 23:15	I think the @lenovo Jeep passed by #Atlanta on the road trip to #LenovoTechWorld, and you? https://t.co/oQyZiTjOof	0.00
Lenovo Tech World	8183	7.40977E+17	6/9/2016 18:41	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/097iDfxX56	0.00
Lenovo Tech World	7060	7.40964E+17	6/9/2016 17:50	engadget: "Personal computing is becoming obsolete" in favor of connected computing. https://t.co/wOlVAT7tFi #LenovoTechWorld	0.50
Lenovo Tech World	2621	7.40763E+17	6/9/2016 4:32	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/2u9Yn2XHQE	0.00
Lenovo Tech World	7993	7.40975E+17	6/9/2016 18:33	Peanut butter and banana sandwich was #BBKing's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/kPhzvku7kK	0.00
Lenovo Tech World	9820	7.41037E+17	6/9/2016 22:38	Peanut butter and banana sandwich was #BBKing's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/b7urt4Y8PX	0.00
Lenovo Tech World	4247	7.40903E+17	6/9/2016 13:47	@lenovo, the live event is happening at #TheMasonic on June 9! #LenovoTechWorld https://t.co/64opzCmEiA	0.50
Lenovo Tech World	5202	7.40933E+17	6/9/2016 15:47	We have begun to arrive at #LenovoTechWorld #motorola #motox https://t.co/638diT8dAd	1.00
Lenovo Tech World	8078	7.40976E+17	6/9/2016 18:37	No Hasselblad announcement... Disappointed #LenovoTechWorld	0.00
Lenovo Tech World	8810	7.40993E+17	6/9/2016 19:46	#lenovotechworld the phab does fit in pockets, in case anyone's wondering. @getgeekedEvents @lenovo https://t.co/XhHA0AyOV7	0.00
Lenovo Tech World	8328	7.40979E+17	6/9/2016 18:49	All that ad said to me was that in the event of a zombie attack, abandon your Moto Z #LenovoTechWorld	0.00
Lenovo Tech World	1003	7.40658E+17	6/8/2016 21:34	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/Y67uMus6BP	0.00
Lenovo Tech World	8632	7.40987E+17	6/9/2016 19:19	It's incredibly sad to see what's come of a once amazing and glorious technology company @motorolamobi. This.#LenovoTechWorld was a disaster	0.00
Lenovo Tech World	12615	7.41268E+17	6/10/2016 13:56	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/T4xTg4W63u	0.00
Lenovo Tech World	12736	7.41281E+17	6/10/2016 14:50	#Cplus is theâ€‹ @lenovoâ€‹ innovation that I could use in my life. #LenovoTechWorld https://t.co/CYfHFHb760	0.00
Lenovo Tech World	9471	7.41023E+17	6/9/2016 21:41	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/JMUhvYGOnr	0.00
Lenovo Tech World	3733	7.40885E+17	6/9/2016 12:36	#LenovoTechworld is here! Tune into the live stream #LenovoIN https://t.co/seTXlEvQWK https://t.co/FrKiybSWaI	0.00
Lenovo Tech World	5460	7.40943E+17	6/9/2016 16:24	I think the @lenovo Jeep passed by #Atlanta on the road trip to #LenovoTechWorld, and you? https://t.co/aN1eOTbMgO	0.00
Lenovo Tech World	7030	7.40964E+17	6/9/2016 17:48	Peanut butter and banana sandwich was #BBKing's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/j1ZRia2Y0A	0.00
Lenovo Tech World	3006	7.40796E+17	6/9/2016 6:41	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/zIEdEAQPef	0.00
Lenovo Tech World	3334	7.40846E+17	6/9/2016 9:59	Peanut butter and banana sandwich was #BBKing's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/KlDug3hQiB	0.00
Lenovo Tech World	1605	7.4071E+17	6/9/2016 0:58	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/sgaMia6A05	0.00
Lenovo Tech World	10811	7.41087E+17	6/10/2016 1:56	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/iYzxgsda0G	0.00
Lenovo Tech World	5736	7.40949E+17	6/9/2016 16:51	#LenovoTechWorld 2016 is now Live from San Francisco! https://t.co/OpNJOtM0vs #iamlenovo	1.00
Lenovo Tech World	1768	7.4072E+17	6/9/2016 1:39	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/GgpKTjY7Zk	0.00
Lenovo Tech World	7218	7.40966E+17	6/9/2016 17:57	At #LenovoTechWorld watching the mobility demo with @alexedwincox.  Impressive. Innovation at the heart of @lenovo. https://t.co/CVKDv8p6el	1.00
Lenovo Tech World	8701	7.40989E+17	6/9/2016 19:27	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/ug1dnkuem5	0.00
Lenovo Tech World	5438	7.40942E+17	6/9/2016 16:22	I just love the weather in #sanfrancisco #california #usa #lenovotechworld @ Union Square, Sanâ€¦ https://t.co/fvqVzC0CCc	0.00
Lenovo Tech World	12818	7.4129E+17	6/10/2016 15:25	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/OBdQgCanS3	0.00
Lenovo Tech World	5612	7.40947E+17	6/9/2016 16:40	@lenovo, the live event is happening at #TheMasonic on June 9! #LenovoTechWorld https://t.co/QbMLoqTthq	0.50
Lenovo Tech World	312	7.40583E+17	6/8/2016 16:35	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/X7pcfekfIq	0.00
Lenovo Tech World	4528	7.40911E+17	6/9/2016 14:19	I think the @lenovo Jeep passed by #Atlanta on the road trip to #LenovoTechWorld, and you? https://t.co/xvqXiILeSm	0.00
Lenovo Tech World	1416	7.40695E+17	6/8/2016 23:59	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/QP5mln9oXp	0.00
Lenovo Tech World	10964	7.41098E+17	6/10/2016 2:40	#Cplus is theâ€‹ @lenovoâ€‹ innovation that I could use in my life. #LenovoTechWorld https://t.co/ThjpD9LehY	0.00
Lenovo Tech World	13023	7.41346E+17	6/10/2016 19:08	The latest MasterTech from The MasterFeeds! https://t.co/QzIOHIzGqB #lenovotechworld #potusonfal... https://t.co/hZm5In68fq #MasterFeeds	0.00
Lenovo Tech World	4667	7.40916E+17	6/9/2016 14:39	@lenovo, the live event is happening at the #PalaceofFineArts on June 9! #LenovoTechWorld https://t.co/Rn5jTS6dQY	0.50
Lenovo Tech World	8707	7.40989E+17	6/9/2016 19:28	The hype!!! #LenovoTechWorld #MotoZ #MotoMods	0.00
Lenovo Tech World	12257	7.41212E+17	6/10/2016 10:15	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/fI9CZ8dUUl	0.00
Lenovo Tech World	6441	7.40958E+17	6/9/2016 17:25	Soon, we can manipulate and replay highlights from any angle. #LenovoTechWorld https://t.co/0jELI5q2Iw	0.00
Lenovo Tech World	9294	7.41014E+17	6/9/2016 21:08	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/jrdmcb55J9	0.00
Lenovo Tech World	9011	7.41002E+17	6/9/2016 20:21	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/auUzEqPIkK	0.00
Lenovo Tech World	11733	7.4115E+17	6/10/2016 6:09	#Cplus is theâ€‹ @lenovoâ€‹ innovation that I could use in my life. #LenovoTechWorld https://t.co/E3hA6nrhLQ	0.00
Lenovo Tech World	11812	7.41157E+17	6/10/2016 6:36	#Cplus is theâ€‹ @lenovoâ€‹ innovation that I could use in my life. #LenovoTechWorld https://t.co/VlePljspWZ	0.00
Lenovo Tech World	11849	7.4116E+17	6/10/2016 6:46	The latest The Daily Economy News! https://t.co/HpmOjwJpaE Thanks to @FN_de #handelsblatt #lenovotechworld	0.00
Lenovo Tech World	8488	7.40982E+17	6/9/2016 19:01	This probably the second most awkward keynote ever next to Bill's blue screen of death introduction. #LenovoTechWorld	0.00
Lenovo Tech World	7953	7.40975E+17	6/9/2016 18:32	70 inch screen projector magnetic attachment without powering off my phone, sure I want that #LenovoTechWorld https://t.co/RvRdN6yYJW	0.00
Lenovo Tech World	6440	7.40958E+17	6/9/2016 17:25	#LenovoTechWorld is pretty awesome to see consumer tech launched. VR, 360 replay, wearable phone, folding tablet..	1.00
Lenovo Tech World	10950	7.41096E+17	6/10/2016 2:35	Peanut butter and banana sandwich was #BBKing's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/Jt0gqP9Xbz	0.00
Lenovo Tech World	12773	7.41285E+17	6/10/2016 15:04	#Cplus is theâ€‹ @lenovoâ€‹ innovation that I could use in my life. #LenovoTechWorld https://t.co/GB3ublpXcc	0.00
Lenovo Tech World	6168	7.40955E+17	6/9/2016 17:15	They aren't products yet, though. #LenovoTechWorld	0.00
Lenovo Tech World	6374	7.40957E+17	6/9/2016 17:22	.@MeghanWMcCarthy demos 2 products from our lab that show what happens when screens start to bend. #LenovoTechWorld https://t.co/uzjGwixPps	1.00
Lenovo Tech World	10292	7.41061E+17	6/10/2016 0:15	These Concept Shoes Can Put a Kick In Your Gaming https://t.co/Yp59C3EBXK #ameriporean #LenovoTechWorld #iamlenovo #LenovoIN	0.50
Lenovo Tech World	5856	7.40951E+17	6/9/2016 16:59	Show's about to begin! #lenovotechworld @ The Masonic https://t.co/lNVlwyK6fE	1.00
Lenovo Tech World	4597	7.40914E+17	6/9/2016 14:30	For the latest updates during the #LenovoTechWorld livestream, follow @LenovoLive.	0.50
Lenovo Tech World	3955	7.40894E+17	6/9/2016 13:10	@lenovo, the live event is happening at #TheMasonic on June 9! #LenovoTechWorld https://t.co/JR2d0I57vj	1.00
Lenovo Tech World	3919	7.40893E+17	6/9/2016 13:06	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/gO4RD341Lt	0.00
Lenovo Tech World	10488	7.41072E+17	6/10/2016 0:57	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/qUx8EcjsVC	0.00
Lenovo Tech World	10266	7.4106E+17	6/10/2016 0:11	I think the @lenovo Jeep passed by #Atlanta on the road trip to #LenovoTechWorld, and you? https://t.co/klzyhnzCXa	0.00
Lenovo Tech World	2679	7.40768E+17	6/9/2016 4:49	I think the @lenovo Jeep passed by #Atlanta on the road trip to #LenovoTechWorld, and you? https://t.co/jWtL4lnBVn	0.00
Lenovo Tech World	7580	7.40971E+17	6/9/2016 18:17	While the #tango-based Phab Pro 2 is cool, I didn't see any sign of modularity as we were led to believe. #LenovoTechWorld	1.00
Lenovo Tech World	4242	7.40903E+17	6/9/2016 13:47	@lenovo, the live event is happening at #TheMasonic on June 9! #LenovoTechWorld https://t.co/HYRY9ku0D2	1.00
Lenovo Tech World	10926	7.41095E+17	6/10/2016 2:28	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/CEfykwif8x	0.00
Lenovo Tech World	6048	7.40954E+17	6/9/2016 17:09	I think the @lenovo Jeep passed by #Atlanta on the road trip to #LenovoTechWorld, and you? https://t.co/MDP005Lthi	0.00
Lenovo Tech World	9900	7.41041E+17	6/9/2016 22:53	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/mUGYuHBmVa	0.00
Lenovo Tech World	1000	7.40658E+17	6/8/2016 21:32	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/LJISHpfepn	0.00
Lenovo Tech World	11322	7.41117E+17	6/10/2016 3:59	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/5TYK6fc13E	0.00
Lenovo Tech World	7059	7.40964E+17	6/9/2016 17:49	#LenovoTechWorld: @Lenovo Phab 2 Pro first phone with @Dolby 5.1 audio capture, plus Dolby Atmos. Due in September at $499. @Lenovo_Africa	1.00
Lenovo Tech World	12617	7.41268E+17	6/10/2016 13:57	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/yagBHc1ijg	0.00
Lenovo Tech World	3817	7.40889E+17	6/9/2016 12:50	I think the @lenovo Jeep passed by #Atlanta on the road trip to #LenovoTechWorld, and you! https://t.co/LhjNcTjgu8	0.00
Lenovo Tech World	7276	7.40967E+17	6/9/2016 18:00	A problem w/tech keynotes: software use is such a personalized experience, itâ€™s hard to make a demo compelling for a crowd #LenovoTechWorld	1.00
Lenovo Tech World	11712	7.41149E+17	6/10/2016 6:03	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/Y6Dy8y9ADC	0.00
Lenovo Tech World	12297	7.41219E+17	6/10/2016 10:40	Taking flexibility to the next level! #YOGA #LenovoTechWorld  https://t.co/FNYGA7d4bl via @lenovo	0.00
Lenovo Tech World	10124	7.41054E+17	6/9/2016 23:45	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/7ISGvw07WD	0.00
Lenovo Tech World	8538	7.40983E+17	6/9/2016 19:06	Watch LIVE: How will Lenovo compete with Dell and HPE? | #lenovotechworld https://t.co/l52xG75LYp via #siliconANGLE	0.50
Lenovo Tech World	9665	7.4103E+17	6/9/2016 22:11	Peanut butter and banana sandwich was #BBKing's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/MthcaQJWXT	0.00
Lenovo Tech World	7539	7.4097E+17	6/9/2016 18:14	â€œMore to come, but before that we will have a boring section about infrastructure.â€ best quote from #LenovoTechWorld.	0.00
Lenovo Tech World	1851	7.40725E+17	6/9/2016 2:01	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/0ImTZIMiWF	0.00
Lenovo Tech World	9287	7.41014E+17	6/9/2016 21:07	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/j6pzEvhxGW	0.00
Lenovo Tech World	8310	7.40979E+17	6/9/2016 18:48	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/0aL9DS2Zyo	0.00
Lenovo Tech World	9677	7.4103E+17	6/9/2016 22:12	Unofficial word has it 600,000 #livestreamed the #LenovoTechWorld keynotes this morning. @LenovoIN @getgeekedEvents	1.00
Lenovo Tech World	12223	7.41206E+17	6/10/2016 9:52	Retweeted Nate Sarbin (@NateSarbin):  Style with just a Snap! #LenovoTechWorld #MotoMakers #motomods #LenovoIN... https://t.co/oWldcbChzu	0.00
Lenovo Tech World	9322	7.41015E+17	6/9/2016 21:13	The @Lowes Vision App will have some amazing features for in store shopping. #LenovoTechWorld https://t.co/BdpLLWrpyh	1.00
Lenovo Tech World	7244	7.40966E+17	6/9/2016 17:58	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/vQ3TmElAHO	0.00
Lenovo Tech World	8438	7.40981E+17	6/9/2016 18:56	Building a new mousetrap that's the best thing since sliced bread. #LenovoTechWorld #AllTheGs	0.00
Lenovo Tech World	6278	7.40956E+17	6/9/2016 17:18	Flexible screen phones ðŸ˜ #LenovoTechWorld https://t.co/tZ5bRr2LhT	0.50
Lenovo Tech World	1077	7.40664E+17	6/8/2016 21:59	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/uoO3NzSdNz	0.00
Lenovo Tech World	10860	7.4109E+17	6/10/2016 2:10	The next frontier: Lenovo's strategy for navigating the networking unknown | #LenovoTechWorld - SiliconANGLE (blog) https://t.co/MlNq0dUBjf	0.00
Lenovo Tech World	9466	7.41022E+17	6/9/2016 21:41	Peanut butter and banana sandwich was #BBKing's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/qthNYXWtf1	0.00
Lenovo Tech World	1374	7.40691E+17	6/8/2016 23:42	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/Sc0CtotATs	0.00
Lenovo Tech World	6326	7.40957E+17	6/9/2016 17:20	#lenovotechworld @getgeekedevents virtual reality seek peek. Mind blowing!	0.00
Lenovo Tech World	12115	7.41194E+17	6/10/2016 9:02	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/ITJ4XBofBf	0.00
Lenovo Tech World	1035	7.40661E+17	6/8/2016 21:46	Peanut butter and banana sandwich was #BBKing's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/tDAyyOOJpU	0.00
Lenovo Tech World	5749	7.4095E+17	6/9/2016 16:52	I'm official! Can't wait for the event to start. #LenovoTechWorld #LenovoIN #MotoMakers #VIP https://t.co/WYkbnYqbME	0.00
Lenovo Tech World	8325	7.40979E+17	6/9/2016 18:49	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/j3nkPwBrsg	0.00
Stanley Cup Playoffs Final Game 7	46053	7.42216E+17	6/13/2016 4:43	Bummer about the #SJSharks not getting their name on the #StanleyCup  Luckily the #Warriors have a shot at winning the #NBAFinals tomorrow:)	0.00
Stanley Cup Playoffs Final Game 7	12429	7.42178E+17	6/13/2016 2:11	THIS IS ABOUT TO BE THE MOST STRESSFUL 20 MINUTES OF MY ENTIRE LIFE!!!!!!! CMON SHARKS!!!!! #SJSvsPIT #StanleyCup #FinishPitt	0.00
Stanley Cup Playoffs Final Game 7	33150	7.42189E+17	6/13/2016 2:57	@MapleLeafs @nhl @PhilKesselFans congrats on your cup! #StanleyCup	0.00
